"","Cond1","Cond2","Shared","NotShared_cond1","NotShared_cond2","Total_Genes_Cond1","Total_Genes_Cond2","Genes_Names","Percentage_Shared_Cond1","Percentage_Shared_Cond2","pvalue","-log(p)"
"579","FLUARIX FLUVIRIN (D3)","FLUMIST (D7)",518,537,1885,1061,2445,"AKAP8, AMY1A, AMY1B, AMY1C, AMY2A, ANAPC1, ANKRD10, AP1G1, AP3M2, ARID5A, ATG2A, ATXN1L, ATXN7, BBX, BCL3, BCLAF1, BEX2, BTG1, BTG3, KANSL2, VCPKMT, C1orf52, SDE2, OSER1, MALSU1, CAPRIN1, CCNL2, CCNT2, CDC14A, CDC42, CDKN1B, CHD2, CHD7, CIRBP, COPA, COQ10B, COX4I1, CXCR4, CYTIP, DCAF16, DCP1A, DDIT3, DDX21, DDX47, DDX50, DNAJB1, DNAJB9, DNAJC7, DUSP2, EIF1, EIF1AD, EIF3B, ELF2, UBALD2, , FHIP2A, FAM8A1, FBXO33, PSMA3-AS1, FNIP1, FUS, G0S2, GAS5, GGNBP2, GMEB2, GNE, GNL1, GOLGA4, GPR183, GSPT1, GTF2B, H2AZ2, HAUS3, HBP1, HECA, HERPUD1, HIF1A, HINT1, HIP1R, HNRNPH3, HSF2, ICOS, IFRD1, IKZF5, ILF3, IP6K2, IST1, ITCH, ITPKB, IVNS1ABP, JADE1, KDM7A, JMJD1C, JMY, KDM2A, KIZ, KLHDC2, KRAS, LUC7L2, MAPK1IP1L, MAPK8, MED23, MED26, MED6, MEF2D, MFSD14A, MIR22HG, MOAP1, MPHOSPH8, MYLIP, NDEL1, NDUFAF5, NECAP1, NGDN, NOL11, NUP153, NUP58, OGT, OSM, PAPOLA, PCNX1, PDCD4, PDE4B, PDE4D, PDE7A, PDZD8, PELI1, PER1, PHF1, PIM3, POLR1C, PPM1A, PPM1B, PPTC7, PRDM2, PRPF4B, PSMD12, RAD23B, RAPGEF2, RBBP6, RBM14, RBM33, RBM8A, RBSN, RLIM, RNF103, RORA, RPAIN, RPRD1B, RSRC2, SAR1A, SBDS, SEC31A, SELENOK, SEMA4D, SF3A1, SCAF11, SGTB, SIAH1, SLC25A28, SLC25A36, SLC2A14, SLC2A3, SLCO3A1, SMPD4, SMURF1, SNORD89, SNRK, SNRPA1, SON, SPG7, SPTY2D1, U2SURP, SRSF1, STK35, SUB1, SYNCRIP, SYTL3, TFRC, THBD, THSD1, TIPARP, TLE3, TM2D3, TMEM50B, TRIM13, UBE2B, USP15, USP21, USP36, USPL1, WDR20, WDR33, WHAMM, WTAP, YTHDC1, ZBTB10, ZBTB43, ZBTB5, TUT4, ZEB1, ZFAND6, ZNF14, ZNF529, ZNF609, ZNF639, ZNF655, ZRANB1, ABCD3, ABI3, ACER3, ADAP2, AHCYL1, AHSA1, AIDA, AK2, AKAP10, ALDH3A2, ANKRD17, ANXA4, AP1S2, APAF1, APOBEC3F, APOBEC3G, ARMC1, ARSD, ARV1, ASXL2, ATP2B4, ATP6V0E1, ATP6V1C1, ATP6V1D, BICD2, BTBD7, HIKESHI, C14orf119, SPTSSA, LRIF1, C1orf162, HENMT1, GATD3, CFAP298, KIAA0930, C2orf74, C3AR1, TCAIM, HPF1, ABRACL, MPLKIP, TRIQK, CALHM2, CALML4, CASP1, CBX1, CCR2, CCT3, CCT5, CD160, CD244, CD300A, CD53, CDK4, CNTRL, CHMP4A, CLCN3, CLEC12A, CLEC12B, CLIC3, CLTA, CLTC, COG5, COPS5, COPS7A, COPZ1, COQ2, COQ5, COX15, CPSF2, CREBL2, CSF1R, CTBP2, CTSC, CWC27, CX3CR1, CYB5B, CYBRD1, DCAF10, DECR1, DICER1, DNAJC16, DOK2, DPY30, DPYSL2, ECH1, ECHDC1, EDEM3, EEA1, EFCAB14, EIF2S1, ELAVL1, ELP3, EXOC5, TASOR, DENND10, CYRIA, FBXW11, FEM1B, FEZ2, FGD4, FIG4, FKBP15, FLI1, FNIP2, FUCA2, G3BP1, G6PC3, GALNT1, GAPT, GART, GIMAP1, GIMAP2, GIMAP4, GIMAP6, GIMAP8, GLB1, GLIPR1, GMPR2, GNPDA1, GPALPP1, GRSF1, GTF2H1, GTF2H5, GZMA, HADH, HAUS1, HAVCR2, HDHD2, HMOX2, HNMT, HPS3, HSD17B4, ICAM2, IDE, IDH1, IER3IP1, IFI16, IL17RA, IL27RA, ING4, IPO7, IPO8, IQGAP1, IRAK3, KCNE3, KDELR2, KLRD1, KMT5B, KRCC1, LAIR1, LINC00324, LRRC8D, LY86, M6PR, MAP3K7, MAPK1, MARCHF1, MCTS1, ME2, METTL5, MGAT2, MGST2, MKKS, MLX, MOSPD2, MPDU1, MPV17, MRPL15, MRPL18, MRPL30, MRPL36, MRPS14, MRPS28, MRPS6, MS4A6A, MS4A7, MTCH2, MTIF2, MTMR11, MYCL, NAAA, NACC2, NBR1, NDUFA8, NDUFAF1, NDUFS1, NDUFV3, NEK7, NFATC3, NLRC4, OGFOD1, OSBPL11, OSTM1, OXR1, PAK1, PARP4, PBRM1, PCMT1, PDCD6IP, PDE6D, PDHB, PDHX, PDZD11, PFDN6, PIGF, PIN4, GSAP, PLRG1, POLR1D, POLR3K, POU2F2, PPID, PPP2CB, PPP3CB, PRDX1, PRF1, PLPBP, PSEN1, PSMD1, PSMD14, PTER, PTGDR, PURA, QKI, RAB10, RAB27A, RAB7A, RALA, RASSF4, RCAN1, RCBTB2, RDH11, REEP5, RNASE2, RNASE6, LAMTOR2, RPA2, RPE, RPS6KA1, SCAMP1, SCOC, SDAD1, SDHC, SEC23IP, SELPLG, SETD3, SFT2D1, SGPL1, SHQ1, SKA2, SLC25A11, SLC25A46, SLC26A2, SLC35A5, SLC43A3, SNAPIN, SNX19, SNX27, SNX5, SP1, SPTLC2, STAM2, STX6, STX7, STYXL1, SULT1A3, SULT1A4, TADA3, TAOK1, TARS1, TCF7L2, TFCP2, THYN1, TIPRL, TK2, TLR5, TM2D1, TMCO1, TMEM107, TMEM218, TMEM87B, TMPO, TMX2, TMX3, TNFAIP8L2, TOMM5, TRAC, TRAPPC3, TRIM27, TRPS1, TSNAX, TTC9C, TXN2, TXNDC15, UBE2L3, UBE2V2, UBE4A, UBN2, UQCR10, VAMP8, VIPAS39, VPS35, VPS45, VPS72, WASHC4, ZMYM6, ZNF146, ZNF641, ZSWIM6",48.82,21.19,4.25913056671611e-290,289.370679046112
"580","FLUARIX FLUVIRIN (D3)","FLUMIST (D1)",2,1053,13,1061,15,"RORA, MTCH2",0.19,13.33,2.99147886708193e-28,27.5241140608287
"581","FLUARIX FLUVIRIN (D3)","FLUENZ (D3-4)",0,1055,6,1061,6,"",0,0,5.11906582340818e-16,15.2908092860467
"582","FLUARIX FLUVIRIN (D3)","FLUMIST (D30)",2,1053,13,1061,15,", VPS41",0.19,13.33,2.99147886708193e-28,27.5241140608287
"583","FLUARIX FLUVIRIN (D3)","FLUENZ (D6-7)",0,1055,9,1061,9,"",0,0,2.14793849372166e-22,21.667978158829
"584","FLUARIX FLUVIRIN (D3)","MENACTRA (D3)",2,1053,44,1061,48,"AIF1, C3AR1",0.19,4.17,1.03396680949394e-76,75.9854934019432
"585","FLUARIX FLUVIRIN (D3)","MENACTRA (D7)",1,1054,13,1061,14,"",0.09,7.14,3.98863848944258e-29,28.3991753242204
"586","FLUARIX FLUVIRIN (D3)","WETVAX (D2-4)",8,1047,93,1061,101,"ATG2A, HMCES, CSTB, DRG1, GLIPR1, PTPRJ, RNASE6, SLC25A20",0.75,7.92,2.87016461103664e-128,127.542093194689
"587","FLUARIX FLUVIRIN (D3)","WETVAX (D5-7)",52,1003,422,1061,520,"OSER1, , GATA3, HINT1, IL11RA, ITPKB, MDN1, NAP1L4, OGT, RHOH, SORL1, SPOCK2, ACP3, ADAP2, ADGRE1, AIF1, ANXA4, AP1S2, ARNT, ARRB1, ATP2B4, ATP6V1B2, BLVRA, KIAA0930, C3AR1, CASP1, CD36, CNIH4, CTSL, CYFIP1, EIF2S1, EPB41L3, FKBP15, GLB1, GLRX, GZMA, HADH, LIPA, LST1, MICU1, MS4A6A, PSMB2, RNASE6, RPA2, SLC43A3, SLC8A1, SORT1, SPTLC2, STOM, TCF7L2, TLR8, VRK2",4.9,10,7.06849705441656e-313,312.150672918645
"588","FLUARIX FLUVIRIN (D3)","WETVAX (D50-60)",71,984,242,1061,314,"AGFG1, ARID5A, ATG2A, BTG3, HMCES, CCNL1, CDKN1B, CLK1, CXCR4, , G0S2, HBP1, HERPUD1, HIF1A, LPIN1, PDE4B, PER1, PIM3, PNN, POLR3E, PPM1A, PPM1B, PTBP2, RABGGTB, RBBP6, RGPD5, RNF103, RSRC2, SAR1A, SBDS, SERINC1, THBD, TNFAIP3, TRIM13, WDR26, ARRB1, ASH2L, ATP6V1B2, ATP6V1C1, KIAA0930, C3AR1, CCR2, CCT3, CD300LF, CORO1A, CSF1R, CX3CR1, DOK2, DYNLL1, FBP1, FKBP15, GBA1, GLB1, HSD17B4, ICAM2, ING4, KCNE3, LAIR1, NBR1, PSEN1, RAB8A, RPA2, SLC25A20, STYXL1, TLR5, TLR8, VAMP8, VIPAS39, VPS35, VPS45, VPS72",6.69,22.61,9.79811104738298e-199,198.008857642753
"589","FLUARIX FLUVIRIN (D3)","MVA85A (D2)",7,1048,60,1061,67,", BID, C3AR1, CASP1, CTSL, RNASE2, TLR8",0.66,10.45,5.30940423970173e-92,91.2749542077181
"590","FLUARIX FLUVIRIN (D3)","ZOSTAVAX (D1)",0,1055,14,1061,14,"",0,0,3.73118661313626e-32,31.4281530294291
"591","FLUARIX FLUVIRIN (D3)","ZOSTAVAX (D3)",1,1054,6,1061,7,"KDELR2",0.09,14.29,3.58334607638574e-15,14.4457112460325
"592","FLUARIX FLUVIRIN (D3)","YF VAX (ANY)",1,1054,28,1061,29,"CORO1A",0.09,3.45,1.34841504723693e-54,53.8701764097438
"593","FLUARIX FLUVIRIN (D3)","YF17D (D3)",1,1054,45,1061,94,"C3AR1",0.09,1.06,1.87993965362534e-79,78.7258560914375
"594","FLUARIX FLUVIRIN (D3)","YF VAX (D4-7)",51,1004,550,1061,601,"BANP, CDK12, H2AZ2, H3-3B, HMGB1, LENG8, MDH1, NDUFB8, PIM3, RACK1, RPL10, SFI1, SNRNP200, SRSF1, AKR7A2, APAF1, ARF5, ATP6V0E1, BLVRA, HYPK, GATD3, CCR5, CCT3, CCT5, CD244, CD53, CD86, CDKN1C, CHST2, CORO1A, CSF1R, CTBP2, CX3CR1, GLRX, GTF3C6, HMOX1, HSBP1, LILRB2, LTA4H, MS4A7, NEK7, PECAM1, PLAC8, PSMD10, RABGAP1L, SASH1, SIGLEC7, SNX5, TXNDC15, VPS35, VRK2",4.81,8.49,0,0
"595","FLUARIX FLUVIRIN (D3)","STAMARIL (D10)",31,1024,272,1061,303,", FAM8A1, HECA, MEF2D, PABPC1, PCBP2, SORL1, STMN3, ABI3, ADA, ADAP2, APOBEC3F, BLVRA, CASP1, CTSL, CX3CR1, CYSLTR1, EPB41L3, CALHM6, GNGT2, GPBAR1, HAVCR2, IFI16, LST1, NAGA, PLAC8, PRF1, RAB8A, RRAS, SERF2, TMCO3",2.92,10.23,3.721555431818e-249,248.429275507895
"596","FLUARIX FLUVIRIN (D3)","STAMARIL (D14)",2,1053,68,1061,70,"CDK12, ADA",0.19,2.86,1.78121715945097e-107,106.749283129721
"597","FLUARIX FLUVIRIN (D3)","STAMARIL (D28)",4,1051,36,1061,40,"STMN3, FCER1G, NAGA, PRAM1",0.38,10,2.65028258678718e-63,62.5767078168786
"598","FLUARIX FLUVIRIN (D3)","STAMARIL (D3)",35,1020,288,1061,323,"GPR183, KLHDC2, SORL1, STMN3, ABI3, ADA, ADAP2, APOBEC3F, BLVRA, C3AR1, CASP1, CD300C, CD86, CDKN1C, CSF1R, CTSL, CX3CR1, CYSLTR1, DPYSL2, EPB41L3, FCER1G, GIMAP8, GNGT2, GPBAR1, HAVCR2, HMOX1, IFI16, MS4A7, NAGA, PLAC8, PRAM1, RAB8A, RRAS, SORT1, TMCO3",3.3,10.84,2.42400727974415e-255,254.615466080237
"599","FLUARIX FLUVIRIN (D3)","STAMARIL (D60)",9,1046,75,1061,84,"STMN3, ADAP2, BLVRA, CD86, EPB41L3, HAVCR2, NAGA, SERF2, SORT1",0.85,10.71,1.17625137547722e-107,106.929499855712
"600","FLUARIX FLUVIRIN (D3)","STAMARIL (D7)",48,1007,435,1061,483,"RGCC, , FAM8A1, GPR183, HECA, HINT1, KLHDC2, MEF2D, PABPC1, PCBP2, SORL1, STMN3, ABI3, ADA, ADAP2, APOBEC3F, BLVRA, BSG, C3AR1, CAP1, CD300C, CD36, CD86, CDKN1C, CSF1R, CTSL, CX3CR1, CYSLTR1, DPYSL2, EPB41L3, FCER1G, GIMAP8, GNGT2, GPBAR1, HAVCR2, HMOX1, IFI16, MS4A7, NAGA, PIK3AP1, PLAC8, PRAM1, PRF1, RAB8A, RRAS, SERF2, SORT1, TMCO3",4.52,9.94,3.45845952088873e-323,322.461117303102
"601","INFLUENZA (D3)","PANDEMRIX (D3)",3,37,2,40,5,"TLR3, TLR7, CXCL8",7.5,60,0.0116144018583043,1.93500315145365
"602","INFLUENZA (D3)","PANDEMRIX (D30)",4,36,2,40,6,"IFNG, TLR7, TLR9, CXCL8",10,66.67,0.0174216027874564,1.75891189239797
"603","INFLUENZA (D3)","FLUARIX FLUVIRIN (D7)",2,38,846,40,860,"CXCL8, HBEGF",5,0.23,9.07179864564974e-65,64.0423065977869
"604","INFLUENZA (D3)","INFLUENZA (D7)",7,33,65,40,72,"ADM, EREG, HBEGF, ALAS2, MEF2C-AS2, SULT1A3, TRBV30",17.5,9.72,9.16696027217883e-21,20.0377746507936
"605","INFLUENZA (D3)","PANDEMRIX (D7)",0,40,33,40,33,"",0,0,1.58493703697012e-21,20.7999879858371
"606","INFLUENZA (D3)","INACTIVATED INFLUENZA (D0)",0,40,5,40,5,"",0,0,8.18492026659919e-07,6.08698554691113
"607","INFLUENZA (D3)","FLUZONE (D1)",0,40,12,40,13,"",0,0,4.8454446844588e-12,11.3146663599663
"608","INFLUENZA (D3)","FLUZONE (D30)",0,40,16,40,16,"",0,0,2.4010208080032e-14,13.6196040761938
"609","INFLUENZA (D3)","FLUZONE (D7)",1,39,22,40,23,"CXCL8",2.5,4.35,6.70259722990837e-16,15.1737568772919
"610","INFLUENZA (D3)","FLUMIST (D3)",3,37,1235,40,1245,"TLR7, IGKV1-16, PER1",7.5,0.24,2.87520135010004e-68,67.5413317363046
"611","INFLUENZA (D3)","FLUMIST (D7)",6,34,2397,40,2445,"CXCL8, G0S2, HBEGF, PER1, ZNG1E, SULT1A3",15,0.25,1.00383169958072e-70,69.9983390940339
"612","INFLUENZA (D3)","FLUMIST (D1)",0,40,15,40,15,"",0,0,8.40357282801132e-14,13.0755360318435
"613","INFLUENZA (D3)","FLUENZ (D3-4)",0,40,6,40,6,"",0,0,1.06759829564337e-07,6.97159212820906
"614","INFLUENZA (D3)","FLUMIST (D30)",0,40,15,40,15,"",0,0,8.40357282801132e-14,13.0755360318435
"615","INFLUENZA (D3)","FLUENZ (D6-7)",1,39,8,40,9,"CXCL8",2.5,11.11,2.38506002218201e-08,7.62250068707484
"616","INFLUENZA (D3)","MENACTRA (D3)",2,38,44,40,48,"TLR4, CXCL8",5,4.17,6.77330750917073e-22,21.1691992069118
"617","INFLUENZA (D3)","MENACTRA (D7)",0,40,14,40,14,"",0,0,3.08131003693744e-13,12.5112646014049
"618","INFLUENZA (D3)","WETVAX (D2-4)",1,39,100,40,101,"ADM",2.5,0.99,5.71294585428496e-34,33.2431398920425
"619","INFLUENZA (D3)","WETVAX (D5-7)",1,39,473,40,520,"ADM",2.5,0.19,7.25590864965763e-58,57.1393081935884
"620","INFLUENZA (D3)","WETVAX (D50-60)",4,36,309,40,314,"ADM, CXCL8, G0S2, PER1",10,1.27,6.33446878916046e-45,44.1982897993456
"621","INFLUENZA (D3)","MVA85A (D2)",1,39,66,40,67,"FPR3",2.5,1.49,2.59599069692211e-28,27.5856968682209
"622","INFLUENZA (D3)","ZOSTAVAX (D1)",0,40,14,40,14,"",0,0,3.08131003693744e-13,12.5112646014049
"623","INFLUENZA (D3)","ZOSTAVAX (D3)",0,40,7,40,7,"",0,0,1.59004001478801e-08,7.79859194613052
"624","INFLUENZA (D3)","YF VAX (ANY)",0,40,29,40,29,"",0,0,4.21576984151862e-20,19.3751231073038
"625","INFLUENZA (D3)","YF17D (D3)",1,39,45,40,94,"TLR7",2.5,1.06,1.59371941392251e-23,22.7975881369621
"626","INFLUENZA (D3)","YF VAX (D4-7)",0,40,601,40,601,"",0,0,1.50313184370158e-64,63.8230029246155
"627","INFLUENZA (D3)","STAMARIL (D10)",2,38,301,40,303,"TLR7, PI3",5,0.66,1.97713361351997e-48,47.7039639803304
"628","INFLUENZA (D3)","STAMARIL (D14)",0,40,70,40,70,"",0,0,6.15364529066353e-31,30.2108675410342
"629","INFLUENZA (D3)","STAMARIL (D28)",0,40,40,40,40,"",0,0,1.86034036560363e-23,22.7304075905239
"630","INFLUENZA (D3)","STAMARIL (D3)",2,38,321,40,323,"TLR7, PI3",5,0.62,2.00437817149987e-49,48.6980203355488
"631","INFLUENZA (D3)","STAMARIL (D60)",1,39,83,40,84,"TLR7",2.5,1.19,2.22630612277973e-31,30.6524151192945
"632","INFLUENZA (D3)","STAMARIL (D7)",2,38,481,40,483,"TLR7, PI3",5,0.41,9.36215587470304e-56,55.0286241323861
"633","PANDEMRIX (D3)","PANDEMRIX (D30)",4,1,2,5,6,"CCL5, CXCL8, CXCL9, TLR7",80,66.67,1,0
"634","PANDEMRIX (D3)","FLUARIX FLUVIRIN (D7)",1,4,847,5,860,"CXCL8",20,0.12,2.29342992654719e-10,9.63951452476191
"635","PANDEMRIX (D3)","INFLUENZA (D7)",0,5,72,5,72,"",0,0,5.06128840663806e-08,7.29573891464878
"636","PANDEMRIX (D3)","PANDEMRIX (D7)",1,4,32,5,33,"CXCL9",20,3.03,7.57059580588994e-05,4.12086994017919
"637","PANDEMRIX (D3)","INACTIVATED INFLUENZA (D0)",0,5,5,5,5,"",0,0,0.00793650793650794,2.10037054511756
"638","PANDEMRIX (D3)","FLUZONE (D1)",0,5,12,5,13,"",0,0,0.000161603102779573,3.79155030502733
"639","PANDEMRIX (D3)","FLUZONE (D30)",0,5,16,5,16,"",0,0,4.9142464003145e-05,4.30854307178469
"640","PANDEMRIX (D3)","FLUZONE (D7)",1,4,22,5,23,"CXCL8",20,4.35,0.000284900284900285,3.54530711646582
"641","PANDEMRIX (D3)","FLUMIST (D3)",1,4,1237,5,1245,"TLR7",20,0.08,5.06751306629334e-11,10.29520512283
"642","PANDEMRIX (D3)","FLUMIST (D7)",1,4,2402,5,2445,"CXCL8",20,0.04,3.58393387969952e-12,11.4456400112718
"643","PANDEMRIX (D3)","FLUMIST (D1)",0,5,15,5,15,"",0,0,6.44994840041281e-05,4.19044375970669
"644","PANDEMRIX (D3)","FLUENZ (D3-4)",0,5,6,5,6,"",0,0,0.00216450216450217,2.66464197555613
"645","PANDEMRIX (D3)","FLUMIST (D30)",0,5,15,5,15,"",0,0,6.44994840041281e-05,4.19044375970669
"646","PANDEMRIX (D3)","FLUENZ (D6-7)",1,4,8,5,9,"CXCL8",20,11.11,0.00699300699300699,2.15533603746506
"647","PANDEMRIX (D3)","MENACTRA (D3)",1,4,45,5,48,"CXCL8",20,2.08,2.17108119843682e-05,4.66332393362821
"648","PANDEMRIX (D3)","MENACTRA (D7)",0,5,14,5,14,"",0,0,8.59993120055039e-05,4.06550502309839
"649","PANDEMRIX (D3)","WETVAX (D2-4)",1,4,100,5,101,"CCL5",20,0.99,1.04597477527232e-06,5.98047878878818
"650","PANDEMRIX (D3)","WETVAX (D5-7)",2,3,472,5,520,"CCL5, CXCL9",40,0.38,5.5632978116768e-07,6.25466769100183
"651","PANDEMRIX (D3)","WETVAX (D50-60)",1,4,312,5,314,"CXCL8",20,0.32,1.21114098067368e-08,7.91680530065135
"652","PANDEMRIX (D3)","MVA85A (D2)",0,5,67,5,67,"",0,0,7.14717403597486e-08,7.14586564256047
"653","PANDEMRIX (D3)","ZOSTAVAX (D1)",1,4,13,5,14,"CCL5",20,7.14,0.00163398692810458,2.78675142214556
"654","PANDEMRIX (D3)","ZOSTAVAX (D3)",0,5,7,5,7,"",0,0,0.00126262626262626,2.89872518158949
"655","PANDEMRIX (D3)","YF VAX (ANY)",0,5,29,5,29,"",0,0,3.5938128917256e-06,5.44444453774636
"656","PANDEMRIX (D3)","YF17D (D3)",1,4,45,5,94,"TLR7",20,1.06,2.17108119843682e-05,4.66332393362821
"657","PANDEMRIX (D3)","YF VAX (D4-7)",0,5,601,5,601,"",0,0,1.49280302072666e-12,11.8259974947902
"658","PANDEMRIX (D3)","STAMARIL (D10)",1,4,302,5,303,"TLR7",20,0.33,1.37767894492717e-08,7.86085197886668
"659","PANDEMRIX (D3)","STAMARIL (D14)",0,5,70,5,70,"",0,0,5.79394752653482e-08,7.23702544234585
"660","PANDEMRIX (D3)","STAMARIL (D28)",0,5,40,5,40,"",0,0,8.1849202665992e-07,6.08698554691113
"661","PANDEMRIX (D3)","STAMARIL (D3)",1,4,322,5,323,"TLR7",20,0.31,1.06902416427566e-08,7.97101247786609
"662","PANDEMRIX (D3)","STAMARIL (D60)",1,4,83,5,84,"TLR7",20,1.19,2.14418347349146e-06,5.66873805567902
"663","PANDEMRIX (D3)","STAMARIL (D7)",1,4,482,5,483,"TLR7",20,0.21,2.15987648046546e-09,8.66557108467598
"664","PANDEMRIX (D30)","FLUARIX FLUVIRIN (D7)",1,5,847,6,860,"CXCL8",16.67,0.12,1.6131980726006e-12,11.7923123055458
"665","PANDEMRIX (D30)","INFLUENZA (D7)",0,6,72,6,72,"",0,0,3.89329877433697e-09,8.40968226695562
"666","PANDEMRIX (D30)","PANDEMRIX (D7)",1,5,32,6,33,"CXCL9",16.67,3.03,1.19535723250894e-05,4.92250228641235
"667","PANDEMRIX (D30)","INACTIVATED INFLUENZA (D0)",0,6,5,6,5,"",0,0,0.00216450216450217,2.66464197555613
"668","PANDEMRIX (D30)","FLUZONE (D1)",0,6,12,6,13,"",0,0,5.38677009265244e-05,4.26867155974699
"669","PANDEMRIX (D30)","FLUZONE (D30)",0,6,16,6,16,"",0,0,1.34024901826759e-05,4.87281450222325
"670","PANDEMRIX (D30)","FLUZONE (D7)",1,5,22,6,23,"CXCL8",16.67,4.35,6.10500610500611e-05,4.2143138974244
"671","PANDEMRIX (D30)","FLUMIST (D3)",1,5,1237,6,1245,"TLR7",16.67,0.08,2.44610445677878e-13,12.611525001088
"672","PANDEMRIX (D30)","FLUMIST (D7)",1,5,2402,6,2445,"CXCL8",16.67,0.04,8.93006780656024e-15,14.0491452434739
"673","PANDEMRIX (D30)","FLUMIST (D1)",0,6,15,6,15,"",0,0,1.84284240011794e-05,4.73451180405697
"674","PANDEMRIX (D30)","FLUENZ (D3-4)",0,6,6,6,6,"",0,0,0.00216450216450217,2.66464197555613
"675","PANDEMRIX (D30)","FLUMIST (D30)",0,6,15,6,15,"",0,0,1.84284240011794e-05,4.73451180405697
"676","PANDEMRIX (D30)","FLUENZ (D6-7)",1,5,8,6,9,"CXCL8",16.67,11.11,0.00299700299700299,2.52331282275966
"677","PANDEMRIX (D30)","MENACTRA (D3)",1,5,45,6,48,"CXCL8",16.67,2.08,2.55421317463155e-06,5.5927428593425
"678","PANDEMRIX (D30)","MENACTRA (D7)",0,6,14,6,14,"",0,0,2.57997936016511e-05,4.58838376837873
"679","PANDEMRIX (D30)","WETVAX (D2-4)",1,5,100,6,101,"CCL5",16.67,0.99,5.92061193550372e-08,7.22763340366931
"680","PANDEMRIX (D30)","WETVAX (D5-7)",2,4,472,6,520,"CCL5, CXCL9",33.33,0.38,6.98321901047297e-09,8.15594433723031
"681","PANDEMRIX (D30)","WETVAX (D50-60)",1,5,312,6,314,"CXCL8",16.67,0.32,2.28517166164848e-10,9.64108117025213
"682","PANDEMRIX (D30)","MVA85A (D2)",0,6,67,6,67,"",0,0,5.87438961860949e-09,8.23103725229728
"683","PANDEMRIX (D30)","ZOSTAVAX (D1)",1,5,13,6,14,"CCL5",16.67,7.14,0.000515995872033023,3.28735377271475
"684","PANDEMRIX (D30)","ZOSTAVAX (D3)",0,6,7,6,7,"",0,0,0.000582750582750584,3.23451728351269
"685","PANDEMRIX (D30)","YF VAX (ANY)",0,6,29,6,29,"",0,0,6.16082210010104e-07,6.21036133171299
"686","PANDEMRIX (D30)","YF17D (D3)",1,5,45,6,94,"TLR7",16.67,1.06,2.55421317463155e-06,5.5927428593425
"687","PANDEMRIX (D30)","YF VAX (D4-7)",0,6,601,6,601,"",0,0,1.47558782938385e-14,13.8310349354819
"688","PANDEMRIX (D30)","STAMARIL (D10)",1,5,302,6,303,"TLR7",16.67,0.33,2.68379015245554e-10,9.57125144498348
"689","PANDEMRIX (D30)","STAMARIL (D14)",0,6,70,6,70,"",0,0,4.57416909989593e-09,8.339687784243
"690","PANDEMRIX (D30)","STAMARIL (D28)",0,6,40,6,40,"",0,0,1.06759829564337e-07,6.97159212820906
"691","PANDEMRIX (D30)","STAMARIL (D3)",1,5,322,6,323,"TLR7",16.67,0.31,1.95553200782133e-10,9.70873507119412
"692","PANDEMRIX (D30)","STAMARIL (D60)",1,5,83,6,84,"TLR7",16.67,1.19,1.44551694842121e-07,6.83997681194029
"693","PANDEMRIX (D30)","STAMARIL (D7)",1,5,482,6,483,"TLR7",16.67,0.21,2.65558583663786e-11,10.575839656295
"694","FLUARIX FLUVIRIN (D7)","INFLUENZA (D7)",15,833,57,860,72,"CDKN1A, HBEGF, OSM, RAB20, , HERC2P3, IGHG1, IGHG2, IGHG3, IGHG4, IGHV1-69, IGLC1, IGLL5, IGLV1-44, IGLV3-19",1.74,20.83,8.39221488826745e-77,76.0761234042718
"695","FLUARIX FLUVIRIN (D7)","PANDEMRIX (D7)",2,846,31,860,33,"IFNGR1, APOBEC3B",0.23,6.06,4.04064920248712e-55,54.3935488521154
"696","FLUARIX FLUVIRIN (D7)","INACTIVATED INFLUENZA (D0)",0,848,5,860,5,"",0,0,2.68866345433433e-13,12.5704635559294
"697","FLUARIX FLUVIRIN (D7)","FLUZONE (D1)",0,848,12,860,13,"",0,0,3.16107417813842e-27,26.5001653128355
"698","FLUARIX FLUVIRIN (D7)","FLUZONE (D30)",2,846,14,860,16,"AIFM1, METTL2A",0.23,12.5,9.30201218172136e-29,28.0314230960811
"699","FLUARIX FLUVIRIN (D7)","FLUZONE (D7)",4,844,19,860,23,"CXCL8, PLAUR, PDIA4, TNFRSF17",0.47,17.39,1.97784774907056e-35,34.7038071426091
